task,domain,name,majority,top_markers,mean_frac_pos,mean_frac_neg,mean_diff,auc
motif_cd8_clustering,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.11141157415678613,0.06031888696148317,0.05109268719530295,0.5921951219512194
motif_cd8_clustering,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.12850229669417554,0.08222525719765349,0.04627703949652205,0.6297154471544716
motif_cd8_clustering,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.08558105556539759,0.05925497107035587,0.026326084495041722,0.6023983739837399
motif_cd8_clustering,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.1093801197741665,0.10470664859514095,0.004673471179025557,0.5478048780487805
motif_cd8_clustering,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.10199288497445061,0.10348902547240514,-0.0014961404979545317,0.581869918699187
motif_cd8_clustering,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.13568991354265958,0.1572005943671359,-0.021510680824476325,0.5145528455284553
motif_cd8_clustering,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.03234860548742347,0.0630097475536478,-0.030661142066224327,0.4414634146341464
motif_cd8_clustering,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.013682687303092888,0.06599882152594311,-0.05231613422285022,0.44910569105691056
motif_cd8_clustering,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.084835438653547,0.1744892559001312,-0.08965381724658421,0.4178861788617886
motif_tumor_stroma_mixing,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.14851216083089042,0.10558812437391875,0.04292403645697167,0.5516328331862312
motif_tumor_stroma_mixing,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.10468993969187644,0.07607898720177046,0.02861095249010598,0.5196822594880848
motif_tumor_stroma_mixing,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.11080369145536524,0.09732267611069308,0.013481015344672165,0.48146513680494263
motif_tumor_stroma_mixing,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.0683066876534171,0.055577685750982965,0.012729001902434138,0.47524271844660193
motif_tumor_stroma_mixing,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.13615981436089658,0.12429074057747692,0.011869073783419656,0.502647837599294
motif_tumor_stroma_mixing,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09771173146655628,0.09612605055297066,0.001585680913585616,0.4601500441306267
motif_tumor_stroma_mixing,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.09190116757158309,0.10285382380906546,-0.010952656237482372,0.4403353927625772
motif_tumor_stroma_mixing,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.018217542983955955,0.04014420558196247,-0.021926662598006512,0.4724624889673433
motif_tumor_stroma_mixing,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.12959632337565394,0.16716276165760274,-0.037566438281948805,0.41451897616946165
motif_tumor_stroma_mixing,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.09410094060980496,0.13485494438355647,-0.040754003773751504,0.4537511032656663
motif_interface_immune,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.17170477095662004,0.024288220643209766,0.14741655031341028,0.5415690866510539
motif_interface_immune,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.16174336722798963,0.10940714388738956,0.05233622334060006,0.5662428905988626
motif_interface_immune,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.11408174960081585,0.06714311513814109,0.046938634462674766,0.5872365339578456
motif_interface_immune,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.06856835499628963,0.021774744455894047,0.04679361054039559,0.5684175309468049
motif_interface_immune,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09997600753486964,0.08090431314729744,0.019071694387572197,0.5731013716962194
motif_interface_immune,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.11219309805371393,0.09343879093711982,0.018754307116594107,0.5153061224489797
motif_interface_immune,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.04496568370352678,0.04635440857500669,-0.00138872487147991,0.5148879223820676
motif_interface_immune,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.06314938989983881,0.07099759529882486,-0.00784820539898605,0.4929742388758782
motif_interface_immune,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.08853680236529247,0.18652778180098353,-0.09799097943569106,0.3647540983606557
motif_interface_immune,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.07508077566104324,0.2991638861161332,-0.22408311045508997,0.24941451990632318
motif_immune_exclusion,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.19024185901922208,0.11892382321182374,0.07131803580739834,0.6373574552002058
motif_immune_exclusion,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.13571962395211892,0.07090592054176337,0.06481370341035556,0.6299408385492583
motif_immune_exclusion,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.10591929986558905,0.08445947083577206,0.021459829029816996,0.6225242218983109
motif_immune_exclusion,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.05157864232446356,0.033768620377297616,0.017810021947165945,0.5112321015176198
motif_immune_exclusion,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.05595049277076764,0.047971892265950784,0.007978600504816857,0.48538111978050247
motif_immune_exclusion,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09623751885281961,0.10139033838728592,-0.0051528195344663075,0.6244533996398869
motif_immune_exclusion,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.11781058344930044,0.12790188390573232,-0.010091300456431876,0.48238017662693994
motif_immune_exclusion,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.07167831942450552,0.08803939451852337,-0.016361075094017852,0.5420560747663552
motif_immune_exclusion,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.11049426844374112,0.13886119791982257,-0.02836692947608145,0.49858526965617767
motif_immune_exclusion,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.06436939189747198,0.18777745803602833,-0.12340806613855634,0.3887507502357884
